ano,mes,dia,sigla_uf,id_municipio,rede,id_escola,empresa,tecnologia,conexao
2008,12,30,RO,1100023,Municipal,RO01032131,OI,ADSL,5 Mbps
2008,12,30,RO,1100023,Municipal,11007451,OI,ADSL,5 Mbps
2008,12,30,RO,1100023,Estadual,11007885,OI,ADSL,15 Mbps
2008,12,30,RO,1100023,Estadual,11007893,OI,ADSL,5 Mbps
2008,12,30,RO,1100023,Estadual,11006889,OI,ADSL,5 Mbps
2008,12,30,RO,1100031,Estadual,11034440,OI,ADSL,15 Mbps
2008,12,30,RO,1100049,Estadual,11026073,OI,ADSL,5 Mbps
2008,12,30,RO,1100049,Estadual,11027401,OI,ADSL,2 Mbps
2008,12,30,RO,1100049,Estadual,11026758,OI,ADSL,5 Mbps
2008,12,30,RO,1100049,Estadual,11027312,OI,ADSL,5 Mbps
2008,12,30,RO,1100049,Estadual,11027320,OI,ADSL,5 Mbps
2008,12,30,RO,1100049,Estadual,11026197,OI,ADSL,5 Mbps
2008,12,30,RO,1100049,Estadual,11026278,OI,ADSL,10 Mbps
2008,12,30,RO,1100049,Estadual,11027347,OI,ADSL,5 Mbps
2008,12,30,RO,1100049,Estadual,11026545,OI,ADSL,2 Mbps
2008,12,30,RO,1100049,Estadual,11046740,OI,ADSL,2 Mbps
2008,12,30,RO,1100056,Estadual,11034998,OI,ADSL,15 Mbps
2008,12,30,RO,1100064,Estadual,11035960,OI,ADSL,15 Mbps
2008,12,30,RO,1100064,Estadual,11035951,OI,ADSL,15 Mbps
2008,12,30,RO,1100080,Estadual,11005823,OI,ADSL,2 Mbps
2008,12,30,RO,1100080,Municipal,11045507,OI,ADSL,15 Mbps
2008,12,30,RO,1100098,Estadual,11028424,OI,ADSL,2 Mbps
2008,12,30,RO,1100098,Estadual,11027754,OI,ADSL,15 Mbps
2008,12,30,RO,1100106,Estadual,11005939,OI,ADSL,15 Mbps
2008,12,30,RO,1100106,Municipal,11043458,OI,ADSL,15 Mbps
2008,12,30,RO,1100106,Estadual,11006633,OI,ADSL,10 Mbps
2008,12,30,RO,1100106,Estadual,11005947,OI,ADSL,15 Mbps
2008,12,30,RO,1100106,Estadual,11006684,OI,ADSL,15 Mbps
2008,12,30,RO,1100114,Municipal,11043709,OI,ADSL,15 Mbps
2008,12,30,RO,1100114,Estadual,11012994,OI,ADSL,5 Mbps
2008,12,30,RO,1100114,Estadual,11011661,OI,ADSL,15 Mbps
2008,12,30,RO,1100114,Estadual,11012684,OI,ADSL,2 Mbps
2008,12,30,RO,1100114,Estadual,11011491,OI,ADSL,5 Mbps
2008,12,30,RO,1100122,Estadual,11015683,OI,ADSL,5 Mbps
2008,12,30,RO,1100122,Estadual,11015632,OI,ADSL,2 Mbps
2008,12,30,RO,1100122,Estadual,11015144,OI,ADSL,10 Mbps
2008,12,30,RO,1100122,Municipal,11037695,OI,ADSL,2 Mbps
2008,12,30,RO,1100122,Municipal,11044845,OI,ADSL,10 Mbps
2008,12,30,RO,1100122,Estadual,11016094,OI,ADSL,15 Mbps
2008,12,30,RO,1100122,Estadual,11013907,OI,ADSL,5 Mbps
2008,12,30,RO,1100122,Estadual,11014156,OI,ADSL,2 Mbps
2008,12,30,RO,1100122,Estadual,11015624,OI,ADSL,5 Mbps
2008,12,30,RO,1100122,Estadual,11014300,OI,Fibra - FTTx,10 Mbps
2008,12,30,RO,1100122,Estadual,11014431,OI,ADSL,5 Mbps
2008,12,30,RO,1100122,Municipal,11040041,OI,ADSL,2 Mbps
2008,12,30,RO,1100130,Estadual,11009080,OI,ADSL,2 Mbps
2008,12,30,RO,1100130,Estadual,11037393,OI,ADSL,10 Mbps
2008,12,30,RO,1100148,Estadual,11022230,OI,ADSL,5 Mbps
2008,12,30,RO,1100155,Estadual,11017023,OI,ADSL,5 Mbps
2008,12,30,RO,1100155,Estadual,11017201,OI,ADSL,5 Mbps
2008,12,30,RO,1100155,Estadual,11016973,OI,ADSL,2 Mbps
2008,12,30,RO,1100155,Estadual,11017775,OI,ADSL,10 Mbps
2008,12,30,RO,1100189,Estadual,11031549,OI,ADSL,10 Mbps
2008,12,30,RO,1100189,Estadual,11032260,OI,ADSL,5 Mbps
2008,12,30,RO,1100189,Municipal,11032642,OI,ADSL,2 Mbps
2008,12,30,RO,1100189,Estadual,11033070,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11000848,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11001119,OI,ADSL,10 Mbps
2008,12,30,RO,1100205,Municipal,11047925,OI,Fibra - FTTx,20 Mbps
2008,12,30,RO,1100205,Estadual,11001496,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11002549,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11001046,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11000376,OI,ADSL,2 Mbps
2008,12,30,RO,1100205,Estadual,11001283,OI,ADSL,10 Mbps
2008,12,30,RO,1100205,Estadual,11000856,OI,ADSL,15 Mbps
2008,12,30,RO,1100205,Estadual,11000937,OI,ADSL,15 Mbps
2008,12,30,RO,1100205,Estadual,11001410,OI,ADSL,2 Mbps
2008,12,30,RO,1100205,Estadual,11000260,OI,ADSL,10 Mbps
2008,12,30,RO,1100205,Estadual,11001640,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11000708,OI,ADSL,15 Mbps
2008,12,30,RO,1100205,Estadual,11002123,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11000295,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11002506,OI,HDSL,2 Mbps
2008,12,30,RO,1100205,Estadual,11001550,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11000317,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11002166,OI,ADSL,10 Mbps
2008,12,30,RO,1100205,Municipal,11047739,OI,ADSL,2 Mbps
2008,12,30,RO,1100205,Estadual,11003065,OI,ADSL,10 Mbps
2008,12,30,RO,1100205,Estadual,11001135,OI,ADSL,10 Mbps
2008,12,30,RO,1100205,Municipal,11047909,OI,ADSL,10 Mbps
2008,12,30,RO,1100205,Estadual,11002468,OI,ADSL,5 Mbps
2008,12,30,RO,1100205,Estadual,11002255,OI,ADSL,10 Mbps
2008,12,30,RO,1100254,Estadual,11018810,OI,ADSL,15 Mbps
2008,12,30,RO,1100254,Estadual,11018089,OI,HDSL,2 Mbps
2008,12,30,RO,1100254,Estadual,11018950,OI,HDSL,2 Mbps
2008,12,30,RO,1100262,Estadual,11009306,OI,ADSL,2 Mbps
2008,12,30,RO,1100288,Estadual,11029099,OI,ADSL,2 Mbps
2008,12,30,RO,1100288,Estadual,11029455,OI,ADSL,15 Mbps
2008,12,30,RO,1100288,Municipal,RO01032134,OI,ADSL,15 Mbps
2008,12,30,RO,1100288,Estadual,11029110,OI,SATÉLITE,2 Mbps
2008,12,30,RO,1100288,Estadual,11029170,OI,ADSL,5 Mbps
2008,12,30,RO,1100288,Estadual,11029439,OI,ADSL,5 Mbps
2008,12,30,RO,1100296,Estadual,11029951,OI,ADSL,15 Mbps
2008,12,30,RO,1100304,Estadual,11033827,OI,ADSL,2 Mbps
2008,12,30,RO,1100304,Municipal,11033657,OI,SATÉLITE,2 Mbps
2008,12,30,RO,1100304,Estadual,11033819,OI,ADSL,2 Mbps
2008,12,30,RO,1100304,Municipal,11047615,OI,ADSL,5 Mbps
2008,12,30,RO,1100304,Municipal,11041960,OI,ADSL,5 Mbps
2008,12,30,RO,1100304,Estadual,11033649,OI,ADSL,10 Mbps
2008,12,30,RO,1100304,Estadual,11033487,OI,ADSL,5 Mbps
2008,12,30,RO,1100304,Estadual,11033835,OI,ADSL,5 Mbps
2008,12,30,RO,1100304,Municipal,11039760,OI,ADSL,15 Mbps
2008,12,30,RO,1100304,Municipal,11033347,OI,ADSL,10 Mbps
2008,12,30,RO,1100304,Municipal,11042397,OI,ADSL,10 Mbps
2008,12,30,RO,1100320,Estadual,11022981,OI,ADSL,10 Mbps
2008,12,30,RO,1100320,Municipal,11042508,OI,ADSL,15 Mbps
2008,12,30,RO,1100338,Estadual,11004274,OI,ADSL,5 Mbps
2008,12,30,RO,1100338,Estadual,11003979,OI,ADSL,15 Mbps
2008,12,30,RO,1100346,Estadual,11023678,OI,ADSL,2 Mbps
2008,12,30,RO,1100346,Estadual,11023430,OI,ADSL,2 Mbps
2008,12,30,RO,1100346,Estadual,11023660,OI,ADSL,5 Mbps
2008,12,30,RO,1100379,Estadual,11024437,OI,ADSL,15 Mbps
2008,12,30,RO,1100379,Municipal,11040947,OI,ADSL,2 Mbps
2008,12,30,RO,1100403,Estadual,11009888,OI,ADSL,15 Mbps
2008,12,30,RO,1100452,Estadual,11004428,OI,ADSL,5 Mbps
2008,12,30,RO,1100502,Estadual,11030372,OI,ADSL,15 Mbps
2008,12,30,RO,1100502,Municipal,11048379,OI,ADSL,10 Mbps
2008,12,30,RO,1100601,Municipal,11046074,OI,ADSL,10 Mbps
2008,12,30,RO,1100601,Estadual,11010290,OI,ADSL,10 Mbps
2008,5,15,RO,1100700,Estadual,11004347,OI,ADSL,5 Mbps
2008,12,30,RO,1100809,Estadual,11005041,OI,ADSL,10 Mbps
2008,12,30,RO,1100809,Municipal,11004860,OI,ADSL,15 Mbps
2008,12,30,RO,1100908,Estadual,11030666,OI,ADSL,15 Mbps
2008,12,30,RO,1100924,Municipal,RO01032132,OI,ADSL,10 Mbps
2008,12,30,RO,1100924,Estadual,11033371,OI,ADSL,10 Mbps
2008,12,30,RO,1100924,Municipal,11043601,OI,ADSL,15 Mbps
2008,12,30,RO,1100940,Estadual,11009152,OI,ADSL,15 Mbps
2008,12,30,RO,1101005,Estadual,11019140,OI,ADSL,15 Mbps
2008,12,30,RO,1101104,Municipal,11005300,OI,ADSL,10 Mbps
2008,12,30,RO,1101104,Estadual,11005360,OI,ADSL,10 Mbps
2008,12,30,RO,1101203,Municipal,11042630,OI,ADSL,5 Mbps
2008,12,30,RO,1101203,Estadual,11031298,OI,ADSL,15 Mbps
2008,12,30,RO,1101302,Estadual,11019948,OI,ADSL,10 Mbps
2008,12,30,RO,1101401,Municipal,11046082,OI,ADSL,10 Mbps
2008,12,30,RO,1101401,Estadual,11010665,OI,ADSL,15 Mbps
2008,12,30,RO,1101450,Estadual,11031689,OI,ADSL,2 Mbps
2008,12,30,RO,1101450,Municipal,11043610,OI,ADSL,2 Mbps
2008,12,30,RO,1101476,Estadual,11032189,OI,ADSL,15 Mbps
2008,12,30,RO,1101484,Estadual,11031964,OI,ADSL,15 Mbps
2008,12,30,RO,1101484,Municipal,11043598,OI,ADSL,5 Mbps
2008,12,30,RO,1101492,Estadual,11005475,OI,ADSL,5 Mbps
2008,12,30,RO,1101500,Estadual,11024097,OI,ADSL,5 Mbps
2008,12,30,RO,1101559,Estadual,11017384,OI,ADSL,15 Mbps
2008,12,30,RO,1101609,Estadual,11020326,OI,ADSL,10 Mbps
2008,12,30,RO,1101708,Estadual,11020504,OI,ADSL,10 Mbps
2008,12,30,RO,1101757,Estadual,11008105,OI,ADSL,10 Mbps
2008,12,30,RO,1101807,Municipal,11043903,OI,ADSL,15 Mbps
2008,12,30,AC,1200013,Estadual,12021768,OI,ADSL,10 Mbps
2008,12,30,AC,1200013,Estadual,AC01031974,OI,ADSL,5 Mbps
2008,12,30,AC,1200013,Estadual,12009229,OI,ADSL,10 Mbps
2008,12,30,AC,1200104,Municipal,12018805,OI,ADSL,2 Mbps
2008,12,30,AC,1200104,Estadual,12016250,OI,ADSL,2 Mbps
2008,12,30,AC,1200104,Estadual,12016284,OI,ADSL,10 Mbps
2008,12,30,AC,1200104,Estadual,AC01031975,OI,ADSL,15 Mbps
2008,12,30,AC,1200104,Estadual,12017027,OI,ADSL,10 Mbps
2008,12,30,AC,1200138,Estadual,12009369,OI,ADSL,15 Mbps
2008,12,30,AC,1200179,Municipal,12009881,OI,ADSL,15 Mbps
2008,12,30,AC,1200179,Estadual,12009725,OI,ADSL,15 Mbps
2008,8,29,AC,1200252,Municipal,12017205,OI,ADSL,2 Mbps
2008,5,13,AC,1200252,Estadual,12017108,OI,ADSL,2 Mbps
2008,8,29,AC,1200252,Municipal,12017230,OI,ADSL,5 Mbps
2008,8,29,AC,1200252,Municipal,12018821,OI,ADSL,5 Mbps
2008,8,29,AC,1200252,Estadual,12017094,OI,ADSL,2 Mbps
2008,12,30,AC,1200385,Municipal,12010340,OI,ADSL,15 Mbps
2008,12,30,AC,1200385,Estadual,12023779,OI,ADSL,2 Mbps
2008,12,30,AC,1200385,Estadual,12010189,OI,ADSL,15 Mbps
2008,12,30,AC,1200385,Estadual,12019135,OI,ADSL,10 Mbps
2008,12,30,AC,1200385,Municipal,12010618,OI,ADSL,10 Mbps
2008,12,30,AC,1200401,Municipal,12029645,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Municipal,12019151,OI,ADSL,10 Mbps
2008,12,30,AC,1200401,Estadual,12013730,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Estadual,12012815,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Estadual,12013242,OI,ADSL,10 Mbps
2008,12,30,AC,1200401,Estadual,12011428,OI,ADSL,10 Mbps
2008,12,30,AC,1200401,Estadual,12011797,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Estadual,12013455,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Estadual,12011550,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Estadual,12013293,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Estadual,12028037,OI,ADSL,15 Mbps
2008,12,30,AC,1200401,Estadual,12011509,OI,ADSL,15 Mbps
2008,12,30,AC,1200401,Municipal,12013099,OI,ADSL,2 Mbps
2008,12,30,AC,1200401,Estadual,12012408,OI,HDSL,2 Mbps
2008,12,30,AC,1200401,Municipal,12013021,OI,ADSL,2 Mbps
2008,12,30,AC,1200401,Estadual,12011894,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Estadual,12012998,OI,ADSL,2 Mbps
2008,12,30,AC,1200401,Estadual,12027359,OI,ADSL,2 Mbps
2008,12,30,AC,1200401,Estadual,12011703,OI,ADSL,10 Mbps
2008,12,30,AC,1200401,Estadual,12012092,OI,ADSL,2 Mbps
2008,12,30,AC,1200401,Estadual,12012025,OI,Fibra - FTTx,10 Mbps
2008,12,30,AC,1200401,Municipal,12011924,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Municipal,12011851,OI,ADSL,10 Mbps
2008,12,30,AC,1200401,Estadual,12011932,OI,ADSL,10 Mbps
2008,12,30,AC,1200401,Municipal,12011606,OI,ADSL,2 Mbps
2008,12,30,AC,1200401,Estadual,12013013,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Municipal,12012769,OI,ADSL,10 Mbps
2008,12,30,AC,1200401,Estadual,12011711,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Estadual,12028681,OI,ADSL,15 Mbps
2008,12,30,AC,1200401,Estadual,12012130,OI,ADSL,10 Mbps
2008,12,30,AC,1200401,Estadual,12021644,OI,ADSL,10 Mbps
2008,12,30,AC,1200401,Estadual,12012661,OI,ADSL,15 Mbps
2008,12,30,AC,1200401,Estadual,12012505,OI,ADSL,2 Mbps
2008,12,30,AC,1200401,Estadual,12021628,OI,ADSL,2 Mbps
2008,12,30,AC,1200401,Estadual,12012874,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Estadual,12011959,OI,ADSL,5 Mbps
2008,12,30,AC,1200401,Estadual,AC01031978,OI,ADSL,2 Mbps
2008,12,30,AC,1200450,Municipal,12014532,OI,ADSL,15 Mbps
2008,12,30,AC,1200450,Estadual,12014605,OI,ADSL,15 Mbps
2008,12,30,AC,1200450,Estadual,12015210,OI,ADSL,15 Mbps
2008,12,30,AC,1200500,Estadual,12007617,OI,ADSL,15 Mbps
2008,12,30,AC,1200500,Estadual,12007609,OI,ADSL,10 Mbps
2008,12,30,AC,1200500,Municipal,12007722,OI,ADSL,5 Mbps
2008,12,30,AC,1200500,Estadual,12007684,OI,ADSL,15 Mbps
2008,12,30,AC,1200500,Municipal,12007820,OI,ADSL,15 Mbps
2008,12,30,AC,1200500,Estadual,12007757,OI,ADSL,15 Mbps
2008,12,30,AC,1200500,Estadual,AC01031979,OI,ADSL,10 Mbps
2008,12,30,AC,1200500,Municipal,12025810,OI,ADSL,5 Mbps
2008,12,30,AC,1200500,Municipal,12029408,OI,ADSL,10 Mbps
2008,12,30,AC,1200500,Estadual,12007412,OI,ADSL,5 Mbps
2008,12,30,AC,1200708,Estadual,12018007,OI,ADSL,5 Mbps
2008,12,30,AC,1200708,Estadual,12017540,OI,ADSL,15 Mbps
2008,12,30,AC,1200708,Estadual,12017469,OI,ADSL,5 Mbps
2008,12,31,AM,1302603,Estadual,13027832,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13081470,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030167,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028553,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Federal,13026844,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028359,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027514,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027794,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028316,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027042,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13081420,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13081489,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027131,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028367,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13059130,TELEMAR,ADSL,5 Mbps
2008,12,31,AM,1302603,Estadual,13031082,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030531,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030574,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027123,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030914,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027972,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029703,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027182,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13090232,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13092766,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030418,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030140,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027093,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13075098,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13066846,TELEMAR,ADSL,10 Mbps
2008,12,31,AM,1302603,Estadual,13084860,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13075861,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028472,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13088947,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13071718,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13031600,TELEMAR,ADSL,5 Mbps
2008,12,31,AM,1302603,Estadual,13080547,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13081632,TELEMAR,SATÉLITE,2 Mbps
2008,12,31,AM,1302603,Estadual,13095099,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13092871,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13031058,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13026437,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030957,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13092324,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030892,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030248,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028642,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13031139,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13025570,TELEMAR,ADSL,5 Mbps
2008,12,31,AM,1302603,Municipal,13059114,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030396,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13026470,TELEMAR,Fibra - FTTx,10 Mbps
2008,12,31,AM,1302603,Estadual,13030264,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029320,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13031597,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028219,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13059165,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13031163,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030159,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029150,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028570,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030728,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13079638,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030663,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13031899,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13093428,TELEMAR,Fibra - FTTx,10 Mbps
2008,12,31,AM,1302603,Estadual,13030604,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13093436,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029312,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13081381,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13058665,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13077430,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028715,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13089048,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027247,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030582,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030558,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13031171,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030302,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027255,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13030086,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029118,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030817,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027549,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13092332,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13031422,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030256,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13031104,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029290,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028537,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13028057,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028863,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030760,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13028006,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13031031,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028677,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029223,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13026577,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027344,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028731,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029479,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030213,TELEMAR,Fibra - FTTx,10 Mbps
2008,12,31,AM,1302603,Municipal,13025562,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029371,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030680,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030736,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13093525,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027590,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030876,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029339,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13092391,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030949,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Federal,13029916,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13031198,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13031180,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13027727,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030388,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13092480,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13068024,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13058525,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030434,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028782,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030710,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13058371,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13030191,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13028324,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13080598,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13080539,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13029096,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Estadual,13031090,TELEMAR,ADSL,2 Mbps
2008,12,31,AM,1302603,Municipal,13075870,TELEMAR,ADSL,2 Mbps
